PragaTime,TAVG,PREC,RHAVG,RAD,W_SCAL_INT,W_VEC_DIR,W_VEC_INT,LEAFW,ET0
2022-01-01 00:00:00,3.3,0.0,95.3,0.0,1.0,255.1,0.9,1.0,0.0
2022-01-01 01:00:00,2.1,0.0,99.5,0.0,0.9,158.9,0.8,1.0,0.0
2022-01-01 02:00:00,1.8,0.0,100.0,0.0,1.0,158.1,0.9,1.0,0.0
2022-01-01 03:00:00,1.2,0.0,100.0,0.0,1.0,14.6,0.9,1.0,0.0
2022-01-01 04:00:00,0.9,0.0,100.0,0.0,0.1,285.3,0.1,1.0,0.0
2022-01-01 05:00:00,0.5,0.0,100.0,0.0,0.8,200.8,0.8,1.0,0.0
2022-01-01 06:00:00,0.1,0.2,100.0,0.0,0.3,84.2,0.2,1.0,0.0
2022-01-01 07:00:00,-0.4,0.0,100.0,0.0,0.2,311.2,0.2,1.0,0.0
2022-01-01 08:00:00,-0.2,0.0,100.0,32.7,1.3,0.3,1.2,1.0,0.0
2022-01-01 09:00:00,1.3,0.0,99.9,93.4,1.4,334.9,1.4,1.0,0.0
2022-01-01 10:00:00,2.2,0.0,98.5,141.8,1.4,261.1,1.4,1.0,0.0
2022-01-01 11:00:00,2.8,0.0,97.5,155.3,1.4,325.3,1.4,1.0,0.1
2022-01-01 12:00:00,3.6,0.0,99.0,132.5,2.0,33.9,1.8,1.0,0.0
2022-01-01 13:00:00,4.0,0.0,99.2,101.8,1.2,287.2,1.1,1.0,0.0
2022-01-01 14:00:00,4.0,0.0,100.0,76.6,1.9,264.1,1.9,1.0,0.0
2022-01-01 15:00:00,3.9,0.0,99.8,40.5,1.7,258.1,1.7,1.0,0.0
2022-01-01 16:00:00,3.6,0.0,99.1,6.8,0.7,242.3,0.6,1.0,0.0
2022-01-01 17:00:00,3.6,0.0,99.8,0.0,1.4,304.4,1.4,1.0,0.0
2022-01-01 18:00:00,3.6,0.0,99.6,0.0,0.9,272.7,0.9,1.0,0.0
2022-01-01 19:00:00,3.2,0.0,98.7,0.0,1.9,290.4,1.9,1.0,0.0
2022-01-01 20:00:00,3.5,0.0,94.6,0.0,1.4,263.9,1.4,0.0,0.0
2022-01-01 21:00:00,2.6,0.0,98.5,0.0,0.8,219.3,0.8,1.0,0.0
2022-01-01 22:00:00,2.2,0.0,99.5,0.0,1.4,191.3,1.3,1.0,0.0
2022-01-01 23:00:00,2.1,0.0,94.8,0.0,0.5,187.7,0.3,0.0,0.0
2022-01-02 00:00:00,1.2,0.0,100.0,0.0,0.9,1.8,0.8,1.0,0.0
2022-01-02 01:00:00,1.2,0.0,96.1,0.0,1.6,324.1,1.6,0.0,0.0
2022-01-02 02:00:00,0.5,0.0,98.1,0.0,1.1,254.0,1.1,1.0,0.0
2022-01-02 03:00:00,0.2,0.2,99.2,0.0,0.6,35.8,0.4,1.0,0.0
2022-01-02 04:00:00,0.0,0.0,99.3,0.0,1.2,168.7,1.2,1.0,0.0
2022-01-02 05:00:00,-0.1,0.0,97.7,0.0,0.8,341.1,0.6,1.0,0.0
2022-01-02 06:00:00,-0.4,0.0,96.3,0.0,1.2,290.1,1.1,0.0,0.0
2022-01-02 07:00:00,-0.8,0.0,96.2,0.0,1.2,176.4,1.1,0.0,0.0
2022-01-02 08:00:00,-0.9,0.0,97.3,48.5,0.2,209.8,0.1,0.0,0.0
2022-01-02 09:00:00,-0.3,0.0,99.1,141.1,0.6,126.8,0.2,1.0,0.0
2022-01-02 10:00:00,2.9,0.0,98.4,245.9,0.4,209.5,0.2,1.0,0.1
2022-01-02 11:00:00,5.5,0.0,99.5,320.5,1.1,284.4,1.1,1.0,0.1
2022-01-02 12:00:00,9.1,0.0,98.4,373.1,3.1,305.6,3.0,1.0,0.1
2022-01-02 13:00:00,11.1,0.0,91.2,337.9,2.1,318.3,2.0,1.0,0.1
2022-01-02 14:00:00,11.4,0.0,81.4,226.6,1.5,317.5,1.3,0.0,0.1
2022-01-02 15:00:00,9.4,0.0,89.4,103.8,1.6,350.4,1.6,0.0,0.0
2022-01-02 16:00:00,7.2,0.0,94.8,17.4,1.4,63.6,1.4,1.0,0.0
2022-01-02 17:00:00,5.4,0.0,99.5,0.0,1.4,79.5,1.3,1.0,0.0
2022-01-02 18:00:00,4.0,0.0,100.0,0.0,1.8,53.1,1.8,1.0,0.0
2022-01-02 19:00:00,3.2,0.0,100.0,0.0,1.4,85.0,1.4,1.0,0.0
2022-01-02 20:00:00,3.4,0.0,99.4,0.0,1.1,46.0,1.1,1.0,0.0
2022-01-02 21:00:00,3.7,0.0,99.5,0.0,1.2,69.2,1.2,1.0,0.0
2022-01-02 22:00:00,3.5,0.0,99.9,0.0,0.8,58.6,0.8,1.0,0.0
2022-01-02 23:00:00,3.4,0.2,99.9,0.0,1.1,26.9,1.0,1.0,0.0
2022-01-03 00:00:00,3.4,0.0,99.9,0.0,0.5,316.1,0.5,1.0,0.0
2022-01-03 01:00:00,3.5,0.0,99.6,0.0,1.0,294.2,0.9,1.0,0.0
2022-01-03 02:00:00,3.5,0.0,100.0,0.0,0.6,39.1,0.5,1.0,0.0
2022-01-03 03:00:00,3.2,0.0,100.0,0.0,0.9,305.8,0.9,1.0,0.0
2022-01-03 04:00:00,3.3,0.0,99.8,0.0,0.6,194.3,0.6,1.0,0.0
2022-01-03 05:00:00,3.0,0.2,99.7,0.0,0.8,51.0,0.7,1.0,0.0
2022-01-03 06:00:00,2.9,0.0,99.8,0.0,0.8,325.7,0.8,1.0,0.0
2022-01-03 07:00:00,2.7,0.0,99.9,0.0,0.9,231.6,0.7,1.0,0.0
2022-01-03 08:00:00,2.8,0.0,99.3,18.4,0.8,278.1,0.7,1.0,0.0
2022-01-03 09:00:00,3.2,0.0,98.0,53.1,0.8,326.2,0.8,1.0,0.0
2022-01-03 10:00:00,3.2,0.0,98.3,72.9,0.9,341.2,0.9,1.0,0.0
2022-01-03 11:00:00,3.4,0.0,98.7,109.0,1.8,295.4,1.8,1.0,0.0
2022-01-03 12:00:00,3.5,0.0,99.1,91.9,1.7,264.9,1.6,1.0,0.0
2022-01-03 13:00:00,3.7,0.0,99.0,86.4,0.7,284.4,0.7,1.0,0.0
2022-01-03 14:00:00,4.0,0.0,98.6,68.2,0.4,124.3,0.3,1.0,0.0
2022-01-03 15:00:00,4.1,0.0,98.8,32.5,0.9,334.2,0.9,1.0,0.0
2022-01-03 16:00:00,4.2,0.0,99.3,5.8,0.5,316.9,0.4,1.0,0.0
2022-01-03 17:00:00,4.1,0.0,99.3,0.0,0.7,245.2,0.7,1.0,0.0
2022-01-03 18:00:00,4.0,0.0,99.4,0.0,1.1,288.4,1.0,1.0,0.0
2022-01-03 19:00:00,3.8,0.0,98.9,0.0,0.8,272.5,0.7,1.0,0.0
2022-01-03 20:00:00,3.9,0.0,98.5,0.0,1.0,324.5,0.9,1.0,0.0
2022-01-03 21:00:00,3.7,0.0,99.0,0.0,0.9,261.9,0.9,1.0,0.0
2022-01-03 22:00:00,3.7,0.0,99.1,0.0,0.3,199.6,0.3,1.0,0.0
2022-01-03 23:00:00,3.7,0.0,99.0,0.0,0.7,209.2,0.7,1.0,0.0
2022-01-04 00:00:00,3.6,0.0,99.2,0.0,0.5,128.4,0.4,1.0,0.0
2022-01-04 01:00:00,3.5,0.0,99.7,0.0,1.1,153.7,1.0,1.0,0.0
2022-01-04 02:00:00,3.4,0.0,99.4,0.0,0.3,92.2,0.2,1.0,0.0
2022-01-04 03:00:00,3.4,0.0,98.8,0.0,0.9,61.6,0.9,1.0,0.0
2022-01-04 04:00:00,3.2,0.0,100.0,0.0,0.6,177.7,0.6,1.0,0.0
2022-01-04 05:00:00,2.9,0.0,100.0,0.0,0.8,141.8,0.8,1.0,0.0
2022-01-04 06:00:00,2.8,0.1,100.0,0.0,0.6,357.6,0.5,1.0,0.0
2022-01-04 07:00:00,2.5,0.0,100.0,0.0,0.2,296.2,0.2,1.0,0.0
2022-01-04 08:00:00,2.9,0.0,100.0,30.2,1.4,301.5,1.3,1.0,0.0
2022-01-04 09:00:00,3.2,0.0,100.0,87.7,1.4,307.9,1.3,1.0,0.0
2022-01-04 10:00:00,3.9,0.0,99.3,135.1,2.5,306.6,2.4,1.0,0.0
2022-01-04 11:00:00,4.4,0.0,99.9,127.5,2.6,313.7,2.6,1.0,0.0
2022-01-04 12:00:00,4.7,0.0,99.6,91.8,1.6,356.3,1.6,1.0,0.0
2022-01-04 13:00:00,5.3,0.0,99.8,145.5,1.4,3.3,1.4,1.0,0.1
2022-01-04 14:00:00,5.7,0.0,99.8,100.9,0.4,319.9,0.2,1.0,0.0
2022-01-04 15:00:00,5.7,0.0,99.9,45.3,0.9,58.3,0.9,1.0,0.0
2022-01-04 16:00:00,5.8,0.0,99.3,8.5,1.1,65.2,1.1,1.0,0.0
2022-01-04 17:00:00,5.8,0.0,99.3,0.0,0.5,92.3,0.4,1.0,0.0
2022-01-04 18:00:00,5.9,0.0,98.7,0.0,0.7,303.0,0.7,1.0,0.0
2022-01-04 19:00:00,5.7,0.0,98.7,0.0,0.9,351.7,0.9,1.0,0.0
2022-01-04 20:00:00,5.6,0.0,99.6,0.0,0.5,42.0,0.4,1.0,0.0
2022-01-04 21:00:00,5.0,0.0,100.0,0.0,0.7,288.9,0.7,1.0,0.0
2022-01-04 22:00:00,4.5,0.0,99.6,0.0,1.7,316.8,1.6,1.0,0.0
2022-01-04 23:00:00,4.1,0.0,100.0,0.0,1.3,223.0,1.3,1.0,0.0
2022-01-05 00:00:00,4.5,0.0,100.0,0.0,0.8,270.8,0.8,1.0,0.0
2022-01-05 01:00:00,4.5,0.0,100.0,0.0,0.3,4.0,0.6,1.0,0.0
2022-01-05 02:00:00,4.5,0.0,99.9,0.0,1.3,98.2,1.2,1.0,0.0
2022-01-05 03:00:00,3.7,0.0,100.0,0.0,1.1,166.8,1.1,1.0,0.0
2022-01-05 04:00:00,4.6,0.0,99.8,0.0,1.4,149.6,1.4,1.0,0.0
2022-01-05 05:00:00,4.6,0.0,100.0,0.0,2.1,114.7,2.0,1.0,0.0
2022-01-05 06:00:00,6.7,0.0,92.1,0.0,1.1,142.6,1.1,0.0,0.0
2022-01-05 07:00:00,8.3,0.0,93.6,0.0,2.6,136.1,2.5,1.0,0.0
2022-01-05 08:00:00,10.9,0.0,93.6,22.9,3.8,187.6,3.7,1.0,0.0
2022-01-05 09:00:00,12.9,0.0,82.6,66.4,4.2,188.7,4.1,0.0,0.1
2022-01-05 10:00:00,14.5,0.0,71.4,118.4,3.4,170.7,3.4,0.0,0.1
2022-01-05 11:00:00,15.2,0.0,69.3,140.7,1.8,193.0,1.6,0.0,0.1
2022-01-05 12:00:00,14.2,0.0,72.9,65.8,2.2,33.6,1.7,0.0,0.1
2022-01-05 13:00:00,15.0,0.0,66.7,56.5,1.2,163.3,1.0,0.0,0.1
2022-01-05 14:00:00,11.6,0.0,82.7,44.4,5.3,307.6,4.7,0.0,0.1
2022-01-05 15:00:00,9.2,0.0,95.0,23.0,5.1,311.3,4.9,1.0,0.0
2022-01-05 16:00:00,8.1,0.1,97.7,4.4,5.8,298.0,5.8,1.0,0.0
2022-01-05 17:00:00,7.5,0.1,97.6,0.0,5.9,306.6,5.9,1.0,0.0
2022-01-05 18:00:00,7.1,3.1,98.8,0.0,4.7,279.4,4.7,1.0,0.0
2022-01-05 19:00:00,7.1,4.2,98.7,0.0,5.6,286.1,5.6,1.0,0.0
2022-01-05 20:00:00,7.1,1.7,98.8,0.0,7.3,289.1,7.3,1.0,0.0
2022-01-05 21:00:00,7.0,0.1,98.5,0.0,7.4,296.6,6.8,1.0,0.0
2022-01-05 22:00:00,6.5,3.7,97.2,0.0,5.8,333.5,5.6,1.0,0.0
2022-01-05 23:00:00,5.1,3.3,97.4,0.0,6.3,334.3,6.2,1.0,0.0
2022-01-06 00:00:00,4.0,2.0,97.3,0.0,8.1,336.2,7.9,1.0,0.0
2022-01-06 01:00:00,3.5,1.3,95.7,0.0,5.2,329.1,4.8,1.0,0.0
2022-01-06 02:00:00,3.2,3.3,95.4,0.0,5.4,322.4,4.8,1.0,0.0
2022-01-06 03:00:00,3.7,3.7,96.6,0.0,5.5,323.2,5.1,1.0,0.0
2022-01-06 04:00:00,3.9,2.6,97.6,0.0,5.1,318.2,4.6,1.0,0.0
2022-01-06 05:00:00,4.3,2.0,97.0,0.0,4.2,317.0,3.5,1.0,0.0
2022-01-06 06:00:00,4.0,1.1,95.7,0.0,4.7,299.1,3.3,1.0,0.0
2022-01-06 07:00:00,4.5,1.2,99.7,0.0,3.3,319.3,2.3,1.0,0.0
2022-01-06 08:00:00,4.6,0.8,96.7,9.7,4.6,297.8,3.7,1.0,0.0
2022-01-06 09:00:00,4.9,1.5,96.3,28.1,4.2,304.0,3.9,1.0,0.0
2022-01-06 10:00:00,4.0,2.4,98.2,35.2,4.3,314.1,4.1,1.0,0.0
2022-01-06 11:00:00,4.5,0.1,98.1,105.0,5.3,310.6,5.3,1.0,0.0
2022-01-06 12:00:00,4.9,0.2,97.2,96.8,3.9,303.6,3.8,1.0,0.0
2022-01-06 13:00:00,5.4,0.0,95.6,69.7,4.9,302.0,4.9,1.0,0.0
2022-01-06 14:00:00,5.7,0.0,95.3,76.8,4.8,293.8,4.8,1.0,0.0
2022-01-06 15:00:00,6.0,0.0,94.4,43.9,4.2,300.2,4.2,1.0,0.0
2022-01-06 16:00:00,5.9,0.0,95.1,8.7,4.0,292.4,3.9,1.0,0.0
2022-01-06 17:00:00,5.7,0.0,94.5,0.0,3.0,293.5,2.9,1.0,0.0
2022-01-06 18:00:00,5.6,0.0,94.9,0.0,3.7,299.3,3.7,1.0,0.0
2022-01-06 19:00:00,5.5,0.0,93.9,0.0,3.6,298.3,3.3,1.0,0.0
2022-01-06 20:00:00,5.4,0.0,93.2,0.0,3.1,292.5,2.9,1.0,0.0
2022-01-06 21:00:00,5.1,0.0,93.1,0.0,2.4,276.7,2.1,1.0,0.0
2022-01-06 22:00:00,4.3,0.0,93.6,0.0,2.9,285.6,2.7,1.0,0.0
2022-01-06 23:00:00,3.7,0.0,94.7,0.0,3.0,285.8,2.3,1.0,0.0
2022-01-07 00:00:00,3.2,0.0,93.8,0.0,2.5,270.8,1.6,1.0,0.0
2022-01-07 01:00:00,2.2,0.0,96.3,0.0,2.9,258.1,2.0,1.0,0.0
2022-01-07 02:00:00,1.8,0.0,96.2,0.0,2.2,275.2,1.9,1.0,0.0
2022-01-07 03:00:00,1.6,0.0,95.9,0.0,2.4,278.0,2.2,1.0,0.0
2022-01-07 04:00:00,1.5,0.0,95.3,0.0,2.7,278.9,2.5,1.0,0.0
2022-01-07 05:00:00,1.3,0.0,94.3,0.0,2.8,277.7,2.7,1.0,0.0
2022-01-07 06:00:00,0.8,0.0,96.4,0.0,2.9,287.6,2.9,1.0,0.0
2022-01-07 07:00:00,1.2,0.0,91.7,0.0,2.9,286.7,2.9,0.0,0.0
2022-01-07 08:00:00,2.0,0.0,89.0,57.7,3.4,289.2,3.3,0.0,0.0
2022-01-07 09:00:00,3.0,0.0,83.4,167.6,3.2,279.8,3.2,0.0,0.0
2022-01-07 10:00:00,4.6,0.0,75.5,295.0,4.8,294.8,4.7,0.0,0.1
2022-01-07 11:00:00,5.1,0.0,75.4,359.9,4.3,297.3,4.2,0.0,0.1
2022-01-07 12:00:00,6.1,0.0,72.1,392.8,3.8,301.0,3.7,0.0,0.1
2022-01-07 13:00:00,6.6,0.0,71.7,354.4,3.7,308.9,3.6,0.0,0.1
2022-01-07 14:00:00,6.9,0.0,71.0,260.6,3.4,310.7,3.3,0.0,0.1
2022-01-07 15:00:00,6.5,0.0,71.9,135.8,2.8,303.2,2.8,0.0,0.0
2022-01-07 16:00:00,4.4,0.0,80.1,27.1,2.2,306.6,2.1,0.0,0.0
2022-01-07 17:00:00,2.8,0.0,87.8,0.0,1.6,248.8,1.4,0.0,0.0
2022-01-07 18:00:00,1.6,0.0,92.9,0.0,0.9,273.3,0.8,0.0,0.0
2022-01-07 19:00:00,0.8,0.0,96.0,0.0,1.8,261.5,1.7,1.0,0.0
2022-01-07 20:00:00,0.7,0.0,95.5,0.0,1.3,272.2,1.3,0.0,0.0
2022-01-07 21:00:00,0.4,0.0,95.7,0.0,1.1,256.6,1.1,0.0,0.0
2022-01-07 22:00:00,0.2,0.0,94.8,0.0,1.9,279.8,1.9,0.0,0.0
2022-01-07 23:00:00,0.1,0.0,95.1,0.0,1.8,263.9,1.8,0.0,0.0
2022-01-08 00:00:00,-0.2,0.0,94.8,0.0,1.7,261.7,1.7,0.0,0.0
2022-01-08 01:00:00,-0.8,0.0,95.9,0.0,2.2,265.3,2.2,1.0,0.0
2022-01-08 02:00:00,-1.5,0.0,94.9,0.0,1.4,221.9,1.2,1.0,0.0
2022-01-08 03:00:00,-1.3,0.0,96.4,0.0,0.6,273.3,0.6,1.0,0.0
2022-01-08 04:00:00,-2.0,0.0,96.1,0.0,1.2,268.3,1.2,1.0,0.0
2022-01-08 05:00:00,-2.0,0.0,97.4,0.0,1.5,263.3,1.5,0.0,0.0
2022-01-08 06:00:00,-2.1,0.0,97.4,0.0,1.0,246.3,1.0,1.0,0.0
2022-01-08 07:00:00,-2.5,0.0,96.9,0.0,1.6,227.8,1.6,0.0,0.0
2022-01-08 08:00:00,-0.8,0.0,96.9,66.1,2.1,267.5,2.1,1.0,0.0
2022-01-08 09:00:00,1.1,0.0,91.7,191.7,1.7,264.0,1.7,1.0,0.0
2022-01-08 10:00:00,2.9,0.0,84.4,305.9,2.4,293.3,2.4,1.0,0.1
2022-01-08 11:00:00,4.0,0.0,78.4,377.5,2.4,321.1,2.4,0.0,0.1
2022-01-08 12:00:00,5.0,0.0,68.6,391.9,2.0,304.4,2.0,1.0,0.1
2022-01-08 13:00:00,5.7,0.1,63.9,354.7,1.8,318.8,1.7,1.0,0.1
2022-01-08 14:00:00,5.8,0.0,64.1,263.9,2.4,310.8,2.4,0.0,0.1
2022-01-08 15:00:00,5.4,0.0,67.0,138.8,1.5,305.1,1.4,0.0,0.0
2022-01-08 16:00:00,3.4,0.0,76.9,28.6,0.9,285.3,0.9,0.0,0.0
2022-01-08 17:00:00,0.9,0.0,90.9,0.0,0.4,218.6,0.3,0.0,0.0
2022-01-08 18:00:00,0.3,0.0,94.6,0.0,0.9,210.8,0.7,0.0,0.0
2022-01-08 19:00:00,-0.5,0.0,95.8,0.0,0.9,203.1,0.8,0.0,0.0
2022-01-08 20:00:00,-0.6,0.0,96.0,0.0,1.6,250.2,1.6,0.0,0.0
2022-01-08 21:00:00,-0.7,0.0,94.3,0.0,1.2,245.2,1.2,0.0,0.0
2022-01-08 22:00:00,-1.5,0.0,97.1,0.0,0.9,144.5,0.7,0.0,0.0
2022-01-08 23:00:00,-1.8,0.0,98.2,0.0,1.7,124.7,1.4,0.0,0.0
2022-01-09 00:00:00,-1.8,0.0,97.0,0.0,0.9,117.6,0.8,1.0,0.0
2022-01-09 01:00:00,-1.3,0.0,95.2,0.0,0.6,276.0,0.5,1.0,0.0
2022-01-09 02:00:00,-2.3,0.0,97.1,0.0,1.6,83.3,1.4,1.0,0.0
2022-01-09 03:00:00,-1.9,0.0,99.3,0.0,0.8,141.8,0.5,1.0,0.0
2022-01-09 04:00:00,-2.8,0.0,98.0,0.0,1.4,233.3,1.0,1.0,0.0
2022-01-09 05:00:00,-1.7,0.0,97.3,0.0,0.8,25.7,0.7,1.0,0.0
2022-01-09 06:00:00,-1.0,0.0,96.6,0.0,1.1,299.0,1.0,1.0,0.0
2022-01-09 07:00:00,-0.3,0.0,98.3,0.0,2.5,296.8,2.4,1.0,0.0
2022-01-09 08:00:00,0.0,0.0,98.9,7.8,4.5,290.3,4.4,1.0,0.0
2022-01-09 09:00:00,0.2,0.3,98.6,22.6,3.7,290.5,3.7,1.0,0.0
2022-01-09 10:00:00,0.1,0.6,98.4,43.6,4.1,296.2,4.0,1.0,0.0
2022-01-09 11:00:00,0.2,0.4,98.8,53.8,4.3,297.0,4.3,1.0,0.0
2022-01-09 12:00:00,0.2,0.4,98.8,54.8,5.6,299.4,5.6,1.0,0.0
2022-01-09 13:00:00,0.1,0.4,100.0,52.0,4.8,303.1,4.8,1.0,0.0
2022-01-09 14:00:00,0.2,0.3,99.7,45.1,3.6,300.0,3.6,1.0,0.0
2022-01-09 15:00:00,0.3,0.3,99.7,24.7,3.0,283.1,3.0,1.0,0.0
2022-01-09 16:00:00,0.4,0.4,99.9,5.3,2.4,302.3,2.4,1.0,0.0
2022-01-09 17:00:00,0.5,0.4,99.9,0.0,1.8,295.7,1.8,1.0,0.0
2022-01-09 18:00:00,0.5,0.4,99.9,0.0,1.7,257.2,1.6,1.0,0.0
2022-01-09 19:00:00,0.7,0.5,99.1,0.0,3.0,292.6,3.0,1.0,0.0
2022-01-09 20:00:00,0.3,0.5,99.0,0.0,3.7,288.9,3.7,1.0,0.0
2022-01-09 21:00:00,0.4,0.2,99.3,0.0,4.3,291.1,4.3,1.0,0.0
2022-01-09 22:00:00,0.6,0.4,99.3,0.0,4.3,294.6,4.3,1.0,0.0
2022-01-09 23:00:00,0.6,0.8,99.5,0.0,5.0,284.1,4.9,1.0,0.0
2022-01-10 00:00:00,1.3,1.4,99.7,0.0,3.7,284.4,3.6,1.0,0.0
2022-01-10 01:00:00,1.6,0.7,99.5,0.0,2.9,257.5,2.9,1.0,0.0
2022-01-10 02:00:00,1.5,0.6,99.9,0.0,3.1,302.1,3.1,1.0,0.0
2022-01-10 03:00:00,1.5,0.5,99.2,0.0,3.9,305.4,3.9,1.0,0.0
2022-01-10 04:00:00,1.4,0.5,98.8,0.0,4.2,311.8,4.2,1.0,0.0
2022-01-10 05:00:00,1.5,0.5,93.5,0.0,4.0,310.3,4.0,1.0,0.0
2022-01-10 06:00:00,1.6,0.3,91.1,0.0,4.4,294.5,4.4,1.0,0.0
2022-01-10 07:00:00,1.8,0.4,87.5,0.0,4.7,303.1,4.7,1.0,0.0
2022-01-10 08:00:00,2.0,0.3,85.5,27.4,5.3,307.0,5.3,1.0,0.0
2022-01-10 09:00:00,2.4,0.2,84.9,79.3,4.6,308.9,4.6,1.0,0.0
2022-01-10 10:00:00,2.6,0.1,86.8,109.4,5.0,313.5,4.9,1.0,0.0
2022-01-10 11:00:00,2.7,0.1,89.0,116.1,5.5,312.7,5.2,1.0,0.0
2022-01-10 12:00:00,3.3,0.0,87.9,127.0,4.9,308.2,4.6,1.0,0.1
2022-01-10 13:00:00,3.9,0.0,84.5,115.0,5.1,306.8,4.8,1.0,0.1
2022-01-10 14:00:00,4.4,0.0,87.1,82.3,4.2,320.4,3.9,0.0,0.0
2022-01-10 15:00:00,4.5,0.0,86.0,55.3,5.0,307.2,4.7,0.0,0.0
2022-01-10 16:00:00,3.1,0.0,90.8,12.0,3.7,317.1,3.4,1.0,0.0
2022-01-10 17:00:00,2.6,0.0,91.4,0.0,4.5,309.2,4.3,1.0,0.0
2022-01-10 18:00:00,2.6,0.0,90.1,0.0,4.2,307.9,4.1,1.0,0.0
2022-01-10 19:00:00,2.6,0.0,90.2,0.0,4.7,307.9,4.7,1.0,0.0
2022-01-10 20:00:00,2.2,0.0,91.7,0.0,4.4,309.2,4.4,1.0,0.0
2022-01-10 21:00:00,1.7,0.0,92.7,0.0,4.7,308.1,4.7,1.0,0.0
2022-01-10 22:00:00,1.6,0.0,91.4,0.0,4.1,315.0,4.1,1.0,0.0
2022-01-10 23:00:00,1.4,0.0,90.8,0.0,5.2,305.3,5.2,1.0,0.0
2022-01-11 00:00:00,1.7,0.0,89.4,0.0,4.6,311.9,4.6,0.0,0.0
2022-01-11 01:00:00,1.3,0.0,90.2,0.0,4.8,301.3,4.8,0.0,0.0
2022-01-11 02:00:00,0.7,0.0,92.8,0.0,3.5,306.4,3.5,1.0,0.0
2022-01-11 03:00:00,0.5,0.0,90.9,0.0,2.4,316.8,2.3,1.0,0.0
2022-01-11 04:00:00,0.5,0.0,88.1,0.0,3.5,307.5,3.5,0.0,0.0
2022-01-11 05:00:00,0.5,0.0,84.3,0.0,3.7,303.4,3.7,0.0,0.0
2022-01-11 06:00:00,0.5,0.0,82.3,0.0,4.0,303.8,4.0,0.0,0.0
2022-01-11 07:00:00,0.5,0.0,78.8,0.0,4.5,305.3,4.5,0.0,0.0
2022-01-11 08:00:00,1.2,0.0,78.1,61.6,4.3,307.0,4.2,0.0,0.0
2022-01-11 09:00:00,2.4,0.0,74.8,185.4,5.3,301.0,5.2,0.0,0.1
2022-01-11 10:00:00,4.2,0.0,71.5,311.0,5.3,305.0,5.3,0.0,0.1
2022-01-11 11:00:00,6.2,0.0,66.5,385.1,4.7,314.5,4.6,0.0,0.2
2022-01-11 12:00:00,7.7,0.0,61.7,400.3,4.6,323.0,4.5,0.0,0.2
2022-01-11 13:00:00,8.2,0.0,61.2,363.4,4.2,329.7,4.0,0.0,0.2
2022-01-11 14:00:00,9.0,0.0,56.6,274.2,3.7,328.6,3.5,0.0,0.1
2022-01-11 15:00:00,8.4,0.0,58.8,149.5,2.7,332.4,2.5,0.0,0.1
2022-01-11 16:00:00,6.4,0.0,63.4,34.0,3.5,312.9,3.0,0.0,0.0
2022-01-11 17:00:00,4.2,0.0,75.4,0.0,3.1,324.9,2.5,0.0,0.0
2022-01-11 18:00:00,4.6,0.0,59.4,0.0,1.7,347.8,0.9,0.0,0.0
2022-01-11 19:00:00,3.9,0.0,59.3,0.0,2.3,342.4,0.8,0.0,0.0
2022-01-11 20:00:00,3.2,0.0,64.2,0.0,1.9,26.6,1.6,0.0,0.0
2022-01-11 21:00:00,2.7,0.0,67.0,0.0,2.8,304.5,0.8,0.0,0.0
2022-01-11 22:00:00,2.0,0.0,65.4,0.0,2.9,238.0,0.3,0.0,0.0
2022-01-11 23:00:00,3.0,0.0,60.5,0.0,2.6,353.6,1.7,0.0,0.0
2022-01-12 00:00:00,4.4,0.0,54.3,0.0,4.4,27.5,4.1,0.0,0.0
2022-01-12 01:00:00,4.9,0.0,50.2,0.0,7.0,48.8,7.0,0.0,0.0
2022-01-12 02:00:00,4.7,0.0,51.1,0.0,6.3,37.0,6.3,0.0,0.0
2022-01-12 03:00:00,2.4,0.0,65.4,0.0,3.7,330.9,3.0,0.0,0.0
2022-01-12 04:00:00,2.3,0.0,66.0,0.0,2.5,330.5,2.2,0.0,0.0
2022-01-12 05:00:00,1.1,0.0,72.4,0.0,4.1,313.9,3.8,0.0,0.0
2022-01-12 06:00:00,0.5,0.0,79.4,0.0,4.0,314.0,3.7,0.0,0.0
2022-01-12 07:00:00,-0.2,0.0,84.0,0.0,4.5,301.5,4.3,0.0,0.0
2022-01-12 08:00:00,0.5,0.0,81.5,62.8,4.4,301.0,4.3,0.0,0.0
2022-01-12 09:00:00,2.1,0.0,72.9,189.2,4.8,307.7,4.8,0.0,0.1
2022-01-12 10:00:00,3.4,0.0,67.6,313.8,5.6,304.6,5.5,0.0,0.1
2022-01-12 11:00:00,5.1,0.0,63.2,386.7,6.2,316.8,6.2,0.0,0.2
2022-01-12 12:00:00,6.4,0.0,61.4,400.3,5.9,315.2,5.8,0.0,0.2
2022-01-12 13:00:00,7.2,0.0,59.6,365.9,6.3,320.1,6.2,0.0,0.2
2022-01-12 14:00:00,7.2,0.0,59.1,276.5,5.3,311.4,5.3,0.0,0.1
2022-01-12 15:00:00,6.7,0.0,61.7,150.9,3.5,295.7,3.5,0.0,0.1
2022-01-12 16:00:00,4.6,0.0,67.9,35.3,2.6,302.4,2.6,0.0,0.0
2022-01-12 17:00:00,3.0,0.0,73.0,0.0,2.6,277.4,2.5,0.0,0.0
2022-01-12 18:00:00,2.4,0.0,74.6,0.0,1.9,276.6,1.9,0.0,0.0
